0	19.3452612749
1	19.3672285158
2	19.3672285158
3	19.3672285158
4	19.3672285158
5	19.3713648089
6	19.3713648089
7	19.3890702746
8	19.4796422434
9	19.4885439098
10	20.7174751657
11	20.7622538678
12	20.8863687314
13	20.8910398457
14	20.8931562554
15	20.9061997543
16	21.6861862875
17	21.6999836281
18	21.7214871913
19	22.2535739789
20	22.29160057
21	22.4268478245
22	22.4299240342
23	22.4341778358
24	22.4824375421
25	22.4868092255
26	23.2450727833
27	23.2705822686
28	23.6659250169
29	23.8837871153
30	24.3278573124
31	24.3329154449
32	24.3779657431
33	24.3835268365
34	24.3888352202
35	24.3965236286
36	24.4245136207
37	24.4275300606
38	24.4287964325
39	24.440690407
40	24.4413655595
41	24.4767514777
42	25.265618769
43	25.2748019548
44	25.3087308983
45	25.566476512
46	25.5701740196
47	26.3081622399
48	26.4611983983
49	26.4613495836
50	26.4939115471
51	26.5728631268
52	26.5964343219
53	26.753096668
54	26.7737454175
55	26.7766490554
56	26.7923148554
57	27.1871176672
58	27.1864987697
59	27.1933394864
60	27.2150413912
61	27.2309313089
62	27.2309313089
63	27.241422471
64	27.280180948
65	27.2801816093
66	27.2886508374
67	28.0113386398
68	28.0140418676
69	28.0176103665
70	28.0246921151
71	28.0640755038
72	28.0776759235
73	28.0897717918
74	28.107414845
75	28.1251894361
76	28.3352584171
77	28.3700660958
78	28.383712104
79	28.4139655968
80	28.6417666581
81	29.067023486
82	29.092963674
83	29.1262466078
84	30.8168526943
85	30.8407908613
86	30.8791142565
87	30.8993709936
88	30.9434613948
89	31.0199074755
90	31.055947756
91	31.0560943645
92	31.0760753668
93	31.2398306189
94	31.2112822521
95	31.2744839437
96	31.5841468697
97	31.6096124759
98	32.0293590458
99	32.0377216189
