0	10.0486919739
1	10.5787304928
2	10.5787304928
3	10.5787304928
4	10.5787304928
5	10.5787304928
6	10.5787304928
7	10.5787304928
8	10.5787304928
9	10.5787304928
10	10.5787304928
11	10.5787304928
12	10.5787304928
13	10.5787304928
14	10.5787304928
15	11.903939501
16	11.903939501
17	11.903939501
18	11.903939501
19	11.903939501
20	11.903939501
21	11.903939501
22	11.903939501
23	11.903939501
24	11.903939501
25	11.903939501
26	11.903939501
27	11.903939501
28	11.903939501
29	11.9127240262
30	11.9127240262
31	11.9142230751
32	11.9142230751
33	11.9142230751
34	11.9145750602
35	11.9145750602
36	11.9145750602
37	11.9145750602
38	11.9145750602
39	11.9159069049
40	12.1050679632
41	12.1176996863
42	12.1176996863
43	12.9801401138
44	12.9801401138
45	12.9865138367
46	12.9865138367
47	12.9865138367
48	12.9865138367
49	12.9865138367
50	12.9865138367
51	12.9865138367
52	13.1168211428
53	13.422750307
54	13.4239127947
55	13.4239127947
56	13.4239127947
57	13.4239127947
58	13.4239127947
59	13.4240511069
60	13.4240511069
61	13.4240511069
62	13.4248803142
63	13.4289840086
64	13.4289840086
65	13.4289840086
66	15.3054338374
67	15.3060541992
68	15.3060541992
69	15.3060541992
70	15.3060541992
71	15.421557781
72	15.4581462061
73	15.4581462061
74	15.4581462061
75	15.4581462061
76	15.4581462061
77	15.4581462061
78	15.4581462061
79	15.4581462061
80	15.4581462061
81	15.4585119396
82	15.4586665702
83	16.3684437912
84	16.3684460754
85	16.6523351441
86	16.6523351441
87	16.6523351441
88	16.6523351441
89	16.6523351441
90	16.6524998087
91	16.6524998087
92	16.8450628887
93	16.8453608639
94	17.5694284476
95	17.5695321767
96	17.5695321767
97	17.5695756329
98	17.5696805421
99	17.5699787748
100	17.5700229047
101	17.5700229047
102	19.041897395
103	19.0421834365
104	19.0426887965
105	19.0429801539
106	19.0429801539
107	19.0429801539
108	19.0432360324
109	19.0432360324
110	19.0432360324
111	19.0432360324
112	19.0432360324
113	19.0432530338
114	19.0432530338
115	19.6405367899
116	19.6405823571
117	19.6405823571
118	19.6409834153
119	19.6409837312
120	19.9099008785
121	19.9099249837
122	19.9099432647
123	19.9099432647
124	19.9099725213
125	19.9105035874
126	19.910506992
127	19.9108058492
128	19.9108130244
129	19.9108376555
130	19.9110079438
131	20.4851072713
132	20.4851072713
133	20.4851178077
134	20.4851186814
135	20.4851186814
136	20.4851370566
137	20.4851428166
138	20.4851428166
139	20.4851821406
140	21.0100665245
141	21.0100665245
142	21.0100789981
143	21.0100832322
144	21.0100832322
145	21.0100832322
146	21.0101555033
147	21.0101555033
148	21.0101555033
149	21.0101568892
150	21.0101720538
151	21.567714838
152	21.567714838
153	21.567714838
154	21.567714838
155	21.5677671805
156	21.5677671805
157	21.5677683626
158	21.5677683626
159	21.5677697103
160	21.567770596
161	21.567770596
162	21.567770596
163	21.567770596
164	21.6447772743
165	21.6447772743
166	21.6447825095
167	21.6447887457
168	21.6448132675
169	21.644829383
170	21.6448295266
171	21.6448475484
172	21.6448617065
173	21.6448617065
174	21.6448617065
175	21.6448617065
176	21.6448860312
177	21.6448860312
178	21.6448948556
179	21.6448948556
180	21.6448948556
181	21.6448948556
182	21.743225018
183	21.7432260791
184	21.7432260791
185	21.7432260791
186	21.7432260791
187	21.7432290877
188	21.7432353216
189	21.7432353216
190	21.7432353216
191	21.7432353216
192	21.7432365278
193	21.7432365278
194	21.7432366754
195	21.7432366754
196	21.9572641064
197	22.0558920082
198	22.3084562577
199	22.3084562577
200	22.3084562577
201	22.3084562577
202	22.3084562577
203	22.3084562838
204	22.3084562838
205	22.3444238642
206	22.3444238642
207	22.3444238642
208	22.5749283782
209	22.5749290025
210	22.5749290025
211	22.5749293503
212	22.5749293503
213	22.5749293503
214	22.5749325308
215	22.5749325308
216	23.121123891
217	23.2420118373
218	23.2420125212
219	23.2420144609
220	23.2420144609
221	23.2420148968
222	23.2420148968
223	23.2420154937
224	23.2420154937
225	23.2420155585
226	23.2420161698
227	23.2420161698
228	23.2420161698
229	23.2420161698
230	23.2420161836
231	23.2420161836
232	23.2420161836
233	23.2420166097
234	23.2420167033
235	23.2420188905
236	23.2420188905
237	23.2420188905
238	23.2420188905
239	23.2420188958
240	23.2420189068
241	23.2420190353
242	23.2420196992
243	23.2420196992
244	23.2420199905
245	23.2420199905
246	23.2420199905
247	23.2420200914
248	23.2420201316
249	23.2420201316
250	23.2420201925
251	23.2420201925
252	23.2420201925
253	23.2420201925
254	23.2420201925
255	23.2420201925
256	23.2420204773
257	23.2420205353
258	23.2420205353
259	23.3153592986
260	23.4164733229
261	23.416473343
262	24.0923159058
263	24.0923159058
264	24.0923159058
265	24.0923159058
266	24.0923173054
267	24.0923173054
268	24.0923173506
269	24.0923177689
270	24.092320556
271	24.0923206928
272	24.0923206941
273	24.0923207646
274	24.0923208147
275	24.5589299119
276	24.5589299119
277	24.5589299119
278	24.5589299119
279	24.5589299119
280	24.5589299119
281	24.5589299119
282	24.5589299119
283	24.5589299119
284	24.5589299119
285	24.5589299119
286	24.5589299299
287	24.5589299299
288	25.047657566
289	25.0476577228
290	25.0476577649
291	25.0476577649
292	25.0476577649
293	25.0476579634
294	25.0476579634
295	25.0476579634
296	25.0476579634
297	25.0476579904
298	25.0476579982
299	25.0476579982
